row_id,url_listing,platform,judul_listing,deskripsi,skills_raw
1135,https://fastwork.id/user/artonic/logo-design-39847381?badges=pro&page=1&position=29&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo PROFESIONAL UMKM 3 Konsep 24 Jam FREE REVISI SAMPAI OK,Desain Logo PROFESIONAL UMKM 3 Konsep 24 Jam FREE REVISI SAMPAI OK,logo design
1136,https://fastwork.id/user/rayyansukri/logo-design-27394271?badges=&page=1&position=30&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Minimalis Modern Serta Revisi Sampai Puas,Desain Logo Minimalis Modern Serta Revisi Sampai Puas,logo design
1137,https://fastwork.id/user/zoelzy/logo-design-55976039?badges=&page=1&position=31&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO SIGNATURE & TANDA TANGAN PROFESIONAL,DESAIN LOGO SIGNATURE & TANDA TANGAN PROFESIONAL,logo design
1138,https://fastwork.id/user/yasierysr/logo-design-60101728?badges=&page=1&position=32&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO KEREN DAN LUCU,DESAIN LOGO KEREN DAN LUCU,logo design
1139,https://fastwork.id/user/thebrands/logo-design-34836316?badges=milestone&page=1&position=33&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo & Brand Identity,Desain Logo & Brand Identity,"branding, logo design"
1140,https://fastwork.id/user/safiq007/logo-design-80794219?badges=&page=1&position=34&source=browse&subcategorySlug=logo-design,fastwork,Design Logo Professional | HARGA TERBAIK,Design Logo Professional | HARGA TERBAIK,Design Logo Professional | HARGA TERBAIK
1141,https://fastwork.id/user/iwangun12/logo-design-71739125?badges=&page=1&position=36&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO PERUSAHAAN (plus BRAND GUIDELINE),DESAIN LOGO PERUSAHAAN (plus BRAND GUIDELINE),logo design
1142,https://fastwork.id/user/aldrnsm/logo-design-16420172?badges=&page=1&position=37&source=browse&subcategorySlug=logo-design,fastwork,"Design Logo Kalcer ( Coffee Shop, Apparel, Komunitas, dan Lain-lain )","Design Logo Kalcer ( Coffee Shop, Apparel, Komunitas, dan Lain-lain )","Design Logo Kalcer ( Coffee Shop, Apparel, Komunitas, dan Lain-lain )"
1143,https://fastwork.id/user/arafariskiani/logo-design-77714325?badges=rehire&page=1&position=38&source=browse&subcategorySlug=logo-design,fastwork,[1 HARI JADI] DESAIN LOGO PERUSAHAAN BERKUALITAS & UMKM,[1 HARI JADI] DESAIN LOGO PERUSAHAAN BERKUALITAS & UMKM,logo design
1144,https://fastwork.id/user/fatihannuri/logo-design-65230097?badges=specialist%2Crehire&page=1&position=39&source=browse&subcategorySlug=logo-design,fastwork,"Jasa Desain Logo Skincare, Kosmetik & Apotek Profesional, Eksklusif & Siap Pakai","Jasa Desain Logo Skincare, Kosmetik & Apotek Profesional, Eksklusif & Siap Pakai",logo design
1145,https://fastwork.id/user/felyce/logo-design-92722269?badges=&page=1&position=40&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Glamor Clean dan Minimalist Aesthetic Premium Revisi Unlimited,Desain Logo Glamor Clean dan Minimalist Aesthetic Premium Revisi Unlimited,logo design
1146,https://fastwork.id/user/bikindesen/logo-design-72564445?badges=pro&page=2&position=1&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Profesional untuk Perusahaan & UMKM,Desain Logo Profesional untuk Perusahaan & UMKM,logo design
1147,https://fastwork.id/user/reshastudio/logo-design-77743522?badges=rehire&page=2&position=2&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo Profesional, Minimalis, Modern, dan Elegan Untuk UMKM, Perusahaan, dan Bisnis","Desain Logo Profesional, Minimalis, Modern, dan Elegan Untuk UMKM, Perusahaan, dan Bisnis",logo design
1148,https://fastwork.id/user/sirrexs/logo-design-99486736?badges=&page=2&position=3&source=browse&subcategorySlug=logo-design,fastwork,"Jasa Desain Logo DJ dan Musik Profesional | Band, Singer, Record Label, Podcast","Jasa Desain Logo DJ dan Musik Profesional | Band, Singer, Record Label, Podcast",logo design
1149,https://fastwork.id/user/diaira/logo-design-17339192?badges=&page=2&position=4&source=browse&subcategorySlug=logo-design,fastwork,Jasa Desain Logo Monogram Eksklusif untuk Personal Branding & Profesional,Jasa Desain Logo Monogram Eksklusif untuk Personal Branding & Profesional,"branding, logo design"
1150,https://fastwork.id/user/amaliarmdt/logo-design-43463563?badges=rehire&page=2&position=5&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo Maskot/Karakter untuk BRAND, F&B, PERUSAHAAN","Desain Logo Maskot/Karakter untuk BRAND, F&B, PERUSAHAAN",logo design
1151,https://fastwork.id/user/diaira/logo-design-98835839?badges=&page=2&position=6&source=browse&subcategorySlug=logo-design,fastwork,"Jasa Desain Logo Segala Gaya (Luxury, Minimalist, Watercolor, & Mascot)","Jasa Desain Logo Segala Gaya (Luxury, Minimalist, Watercolor, & Mascot)",logo design
1152,https://fastwork.id/user/nobordergraphic/logo-design-43898880?badges=&page=2&position=7&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Modern Minimalis Profesional,Desain Logo Modern Minimalis Profesional,logo design
1153,https://fastwork.id/user/ahsantudoni/logo-design-54413014?badges=&page=2&position=8&source=browse&subcategorySlug=logo-design,fastwork,Jasa Desain Logo Brand / UMKM,Jasa Desain Logo Brand / UMKM,logo design
1154,https://fastwork.id/user/disraya/logo-design-97303242?badges=&page=2&position=9&source=browse&subcategorySlug=logo-design,fastwork,LOGO EXCLUSIVE ORIGINAL,LOGO EXCLUSIVE ORIGINAL,LOGO EXCLUSIVE ORIGINAL
1155,https://fastwork.id/user/farukivackoth/logo-design-28642354?badges=&page=2&position=10&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Kaligrafi Arab Profesional,Desain Logo Kaligrafi Arab Profesional,logo design
1156,https://fastwork.id/user/felyce/logo-design-46604258?badges=&page=2&position=11&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Aesthetic dan Elegan Revisi Unlimited,Desain Logo Aesthetic dan Elegan Revisi Unlimited,logo design
1157,https://fastwork.id/user/oksapratama/logo-design-95743745?badges=&page=2&position=12&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo Perusahaan, Toko Online, Caffe, Merek, Karakter, Komunitas | SESUAI KEINGINAN 24 JAM","Desain Logo Perusahaan, Toko Online, Caffe, Merek, Karakter, Komunitas | SESUAI KEINGINAN 24 JAM",logo design
1158,https://fastwork.id/user/gustyjoe/logo-design-87821658?badges=milestone%2Crehire&page=2&position=13&source=browse&subcategorySlug=logo-design,fastwork,MERANCANG LOGO MODERN DAN MEMBUAT BRAND ANDA DIKENAL,MERANCANG LOGO MODERN DAN MEMBUAT BRAND ANDA DIKENAL,MERANCANG LOGO MODERN DAN MEMBUAT BRAND ANDA DIKENAL
1159,https://fastwork.id/user/vonnychen/logo-design-62942169?badges=&page=2&position=15&source=browse&subcategorySlug=logo-design,fastwork,"DESAIN LOGO, LABEL FASHION BRAND PREMIUM SESUAI KEBUTUHAN","DESAIN LOGO, LABEL FASHION BRAND PREMIUM SESUAI KEBUTUHAN",logo design
1160,https://fastwork.id/user/rusman48/logo-design-49133747?badges=&page=2&position=16&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Perusahaan & UMKM Profesional (Revisi Gratis),Desain Logo Perusahaan & UMKM Profesional (Revisi Gratis),logo design
1161,https://fastwork.id/user/azka524/logo-design-92066975?badges=rehire&page=2&position=17&source=browse&subcategorySlug=logo-design,fastwork,Jasa Graphic Design | Logo Design | Poster Design | Banner Design,Jasa Graphic Design | Logo Design | Poster Design | Banner Design,logo design
1162,https://fastwork.id/user/berfirm/logo-design-85381978?badges=&page=2&position=19&source=browse&subcategorySlug=logo-design,fastwork,JASA DESAIN LOGO UMKM - HARGA TERJANGKAU,JASA DESAIN LOGO UMKM - HARGA TERJANGKAU,logo design
1163,https://fastwork.id/user/sandi92/logo-design-23250075?badges=milestone%2Crehire&page=2&position=21&source=browse&subcategorySlug=logo-design,fastwork,Design Logo : BERES DALAM 24 JAM!! FILE LENGKAP GRATIS!!,Design Logo : BERES DALAM 24 JAM!! FILE LENGKAP GRATIS!!,Design Logo : BERES DALAM 24 JAM!! FILE LENGKAP GRATIS!!
1164,https://fastwork.id/user/luckymary349/logo-design-83231963?badges=rehire&page=2&position=22&source=browse&subcategorySlug=logo-design,fastwork,"DESAIN LOGO PERUSAHAAN & UMKM - PAKET DESIGN LOGO, KARTU NAMA, KOP SURAT, STEMPEL","DESAIN LOGO PERUSAHAAN & UMKM - PAKET DESIGN LOGO, KARTU NAMA, KOP SURAT, STEMPEL",logo design
1165,https://fastwork.id/user/kerningdesign.st/logo-design-74413144?badges=&page=2&position=23&source=browse&subcategorySlug=logo-design,fastwork,Design logo kekinian,Design logo kekinian,Design logo kekinian
1166,https://fastwork.id/user/valdi1/logo-design-12354618?badges=&page=2&position=24&source=browse&subcategorySlug=logo-design,fastwork,Jasa Logo Profesional – Mulai dari Konsep hingga Siap Pakai!,Jasa Logo Profesional – Mulai dari Konsep hingga Siap Pakai!,Jasa Logo Profesional – Mulai dari Konsep hingga Siap Pakai!
1167,https://fastwork.id/user/aprialdano/logo-design-14694658?badges=&page=2&position=25&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo Professional, Cepat dan Murah!","Desain Logo Professional, Cepat dan Murah!",logo design
1168,https://fastwork.id/user/arramdhani/logo-design-92953389?badges=milestone&page=2&position=26&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO HARGA NEGO !,DESAIN LOGO HARGA NEGO !,logo design
1169,https://fastwork.id/user/khastdesigns/logo-design-33421304?badges=rehire&page=2&position=27&source=browse&subcategorySlug=logo-design,fastwork,Jasa Desain & Membuat Logo Online Shop / Toko Online,Jasa Desain & Membuat Logo Online Shop / Toko Online,Jasa Desain & Membuat Logo Online Shop / Toko Online
1170,https://fastwork.id/user/ngolahdesain/logo-design-92210073?badges=milestone&page=2&position=30&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Profesional Modern,Desain Logo Profesional Modern,logo design
1171,https://fastwork.id/user/sitazzahra/logo-design-55731743?badges=&page=2&position=31&source=browse&subcategorySlug=logo-design,fastwork,Jasa bikin Logo Bebas Revisi,Jasa bikin Logo Bebas Revisi,Jasa bikin Logo Bebas Revisi
1172,https://fastwork.id/user/makeyou/logo-design-75568000?badges=&page=2&position=32&source=browse&subcategorySlug=logo-design,fastwork,"DESAIN LOGO CEPAT DAN MURAH, REVISI SAMPE SESUAI KEINGINAN","DESAIN LOGO CEPAT DAN MURAH, REVISI SAMPE SESUAI KEINGINAN",logo design
1173,https://fastwork.id/user/mataharisp/logo-design-95885413?badges=&page=2&position=33&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo Simpel, Minimalis & Modern Dengan Kualitas yang Terbaik","Desain Logo Simpel, Minimalis & Modern Dengan Kualitas yang Terbaik",logo design
1174,https://fastwork.id/user/cahyoatma/logo-design-99026948?badges=&page=2&position=34&source=browse&subcategorySlug=logo-design,fastwork,LOGO EXPRESS 12 JAM UNTUK PERUSAHAAN DAN UMKM,LOGO EXPRESS 12 JAM UNTUK PERUSAHAAN DAN UMKM,Express.js
1175,https://fastwork.id/user/insanrm/logo-design-47005290?badges=&page=2&position=35&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Perusahaan / Startup Profesional Minimalis & Modern,Desain Logo Perusahaan / Startup Profesional Minimalis & Modern,logo design
1176,https://fastwork.id/user/elorian/logo-design-33479343?badges=&page=2&position=36&source=browse&subcategorySlug=logo-design,fastwork,Modern dan Exclusive Logo,Modern dan Exclusive Logo,Modern dan Exclusive Logo
1177,https://fastwork.id/user/bantukamu/logo-design-91719473?badges=&page=2&position=37&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO 1 HARI JADI,DESAIN LOGO 1 HARI JADI,logo design
1178,https://fastwork.id/user/baghas.ppe/logo-design-38836942?badges=&page=2&position=39&source=browse&subcategorySlug=logo-design,fastwork,UNLIMITED REVISI - LOGO MINIMALIS & MODERN,UNLIMITED REVISI - LOGO MINIMALIS & MODERN,UNLIMITED REVISI - LOGO MINIMALIS & MODERN
1179,https://fastwork.id/user/myrabil07/logo-design-32186951?badges=&page=2&position=40&source=browse&subcategorySlug=logo-design,fastwork,"DESIGN LOGO UNTUK TOKO ONLINE,MEDSOS,BISNIS","DESIGN LOGO UNTUK TOKO ONLINE,MEDSOS,BISNIS","DESIGN LOGO UNTUK TOKO ONLINE,MEDSOS,BISNIS"
1180,https://fastwork.id/user/angelku/logo-design-91418551?badges=milestone%2Crehire&page=3&position=1&source=browse&subcategorySlug=logo-design,fastwork,"Desain Logo & Branding Identity Perusahaan, UMKM, Organisasi, Produk (BISA EXPRESS 1 HARI)","Desain Logo & Branding Identity Perusahaan, UMKM, Organisasi, Produk (BISA EXPRESS 1 HARI)",Express.js
1181,https://fastwork.id/user/rizqiinsni/logo-design-27919129?badges=rehire&page=3&position=2&source=browse&subcategorySlug=logo-design,fastwork,"Remake, Redraw, Recreate, Trace Logo Resolusi Rendah Jadi Logo Resolusi Tinggi","Remake, Redraw, Recreate, Trace Logo Resolusi Rendah Jadi Logo Resolusi Tinggi","Remake, Redraw, Recreate, Trace Logo Resolusi Rendah Jadi Logo Resolusi Tinggi"
1182,https://fastwork.id/user/fatihannuri/logo-design-13094128?badges=specialist%2Crehire&page=3&position=3&source=browse&subcategorySlug=logo-design,fastwork,Jasa Desain Logo Karakter dan Maskot Kreatif untuk Branding Anda,Jasa Desain Logo Karakter dan Maskot Kreatif untuk Branding Anda,"branding, logo design"
1183,https://fastwork.id/user/monhiday/logo-design-95263470?badges=&page=3&position=5&source=browse&subcategorySlug=logo-design,fastwork,"Logo Profesional, Rebranding, Jasa Branding, Desain Logo Instant (Perusahaan, Brand, UMKM, dll)","Logo Profesional, Rebranding, Jasa Branding, Desain Logo Instant (Perusahaan, Brand, UMKM, dll)","branding, logo design"
1184,https://fastwork.id/user/zulfano/logo-design-77153620?badges=&page=3&position=6&source=browse&subcategorySlug=logo-design,fastwork,Desain logo modern dan profesional untuk usaha atau jasa anda (bebas request gaya logo),Desain logo modern dan profesional untuk usaha atau jasa anda (bebas request gaya logo),logo design
1185,https://fastwork.id/user/chempro99/logo-design-49879803?badges=milestone&page=3&position=7&source=browse&subcategorySlug=logo-design,fastwork,Desain logo bisnis profesional,Desain logo bisnis profesional,logo design
1186,https://fastwork.id/user/hidayatt/logo-design-41705293?badges=&page=3&position=8&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Karakter dan Maskot Profesional,Desain Logo Karakter dan Maskot Profesional,logo design
1187,https://fastwork.id/user/aufalaudi/logo-design-61274737?badges=&page=3&position=10&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO HUT PROFESIONAL (LIHAT PORTOFOLIO),DESAIN LOGO HUT PROFESIONAL (LIHAT PORTOFOLIO),logo design
1188,https://fastwork.id/user/setaaa/logo-design-69183707?badges=&page=3&position=11&source=browse&subcategorySlug=logo-design,fastwork,JASA LOGO UMKM & RESTAURANT,JASA LOGO UMKM & RESTAURANT,JASA LOGO UMKM & RESTAURANT
1189,https://fastwork.id/user/iqbalabdul/logo-design-46943363?badges=rehire&page=3&position=13&source=browse&subcategorySlug=logo-design,fastwork,"DESIGN MASCOT LOGO E-SPORT, LOGO BRAND,LOGO PERUSAHAAN,MASCOT, LOGO PROFESIONAL & MINIMALISDLL","DESIGN MASCOT LOGO E-SPORT, LOGO BRAND,LOGO PERUSAHAAN,MASCOT, LOGO PROFESIONAL & MINIMALISDLL","DESIGN MASCOT LOGO E-SPORT, LOGO BRAND,LOGO PERUSAHAAN,MASCOT, LOGO PROFESIONAL & MINIMALISDLL"
1190,https://fastwork.id/user/sukrinnn/logo-design-96613941?badges=rehire&page=3&position=14&source=browse&subcategorySlug=logo-design,fastwork,Professional Logo Brand Guidelines Maskot Kartun,Professional Logo Brand Guidelines Maskot Kartun,Professional Logo Brand Guidelines Maskot Kartun
1191,https://fastwork.id/user/fabio_sc29/logo-design-24809899?badges=rehire&page=3&position=15&source=browse&subcategorySlug=logo-design,fastwork,Logo Profesional & Estetik – Buat Bisnis Anda Lebih Berkesan!,Logo Profesional & Estetik – Buat Bisnis Anda Lebih Berkesan!,Logo Profesional & Estetik – Buat Bisnis Anda Lebih Berkesan!
1192,https://fastwork.id/user/dickyodie/logo-design-97697106?badges=&page=3&position=16&source=browse&subcategorySlug=logo-design,fastwork,"Design Logo Perusahaan, Brand, Wedding, Personal","Design Logo Perusahaan, Brand, Wedding, Personal","Design Logo Perusahaan, Brand, Wedding, Personal"
1193,https://fastwork.id/user/vinicloudstudio/logo-design-40246680?badges=&page=3&position=17&source=browse&subcategorySlug=logo-design,fastwork,Brand Identity Profesional | Logo + Brand Naratif + Brand Guidelines + Kit Media Sosial,Brand Identity Profesional | Logo + Brand Naratif + Brand Guidelines + Kit Media Sosial,branding
1194,https://fastwork.id/user/adjatsu/logo-design-76915719?badges=&page=3&position=18&source=browse&subcategorySlug=logo-design,fastwork,DESAIN LOGO KHUSUS UMKM,DESAIN LOGO KHUSUS UMKM,logo design
1195,https://fastwork.id/user/plussios/logo-design-56252609?badges=&page=3&position=19&source=browse&subcategorySlug=logo-design,fastwork,Premium Brand Identity & Logo Design – Exclusive & Professional,Premium Brand Identity & Logo Design – Exclusive & Professional,"branding, logo design"
1196,https://fastwork.id/user/hbn_design/logo-design-13343893?badges=&page=3&position=20&source=browse&subcategorySlug=logo-design,fastwork,Desain Logo Kaligrafi Kufi Persegi,Desain Logo Kaligrafi Kufi Persegi,logo design
1197,https://fastwork.id/user/fitroadic/logo-design-82781197?badges=milestone&page=3&position=21&source=browse&subcategorySlug=logo-design,fastwork,jasa ngedesain logo murah 5 jam jadi,jasa ngedesain logo murah 5 jam jadi,logo design
